uid,anime_uid,Mean_score
285693,37517,5
285694,37396,6
285695,37569,6
285696,2128,8
285700,12355,10
285701,1040,9
285703,37396,7
285704,37675,6
285705,19815,10
285706,17265,9
285708,15037,8
285710,36266,9
285711,37396,8
285714,37970,8
285716,16067,10
285719,2251,9
285720,35849,10
285721,4898,8
285722,37021,10
285724,35928,7
285728,15605,7
285729,6707,5
285731,31240,10
285734,33352,10
285735,33674,9
285736,37396,8
285737,37105,8
285739,6594,10
285740,8841,9
285741,14513,10
285742,33783,2
285744,37210,5
285745,37396,7
285747,32998,9
285748,13601,9
285750,37105,10
285752,36470,6
285753,2562,7
285754,25159,8
285756,32805,7
285757,36475,6
285759,37396,7
285760,31540,6
285761,6444,10
285767,31240,9
285769,37675,9
285771,37578,9
285772,36456,10
285774,25013,10
285775,33206,9
285776,30484,6
285777,1281,9
285778,37569,9
285782,36563,6
285783,37578,8
285784,10620,9
285785,440,8
285786,338,10
285787,36431,9
285788,28623,7
285790,35507,7
285791,1535,7
285794,30813,8
285797,35821,8
285798,28211,8
285800,33051,6
285802,1576,3
285804,578,10
285806,227,1
285807,37396,10
285808,31091,7
285809,28223,10
285812,17265,8
285813,37338,9
285814,20371,7
285816,11757,10
285817,37396,7
285818,37021,10
285819,9756,3
285820,17719,5
285824,36906,5
285829,33392,10
285830,11111,6
285831,9253,10
285832,12355,10
285835,31240,9
285837,32281,9
285838,1,9
285840,2236,9
285841,28805,10
285843,36028,8
285844,19283,5
285845,31404,8
285846,33012,5
285847,25283,8
285848,37171,6
285850,36873,6
285851,34443,8
285853,37259,6
285855,37021,10
285857,36296,8
285858,36943,3
285859,37036,6
285860,23673,3
285861,35849,10
285863,207,5
285865,21881,10
285866,6045,7
285867,237,10
285868,35849,7
285869,30831,4
285872,320,5
285873,37210,3
285875,32271,6
285876,35851,8
285877,34443,9
285878,33255,3
285879,857,10
285887,36296,9
285888,33486,9
285889,31771,7
285890,31368,7
285892,29101,7
285894,24765,9
285895,34572,8
285897,10087,10
285899,35503,8
285902,334,9
285905,33352,6
285906,34984,8
285907,37341,7
285908,460,5
285909,461,6
285910,462,8
285912,37341,7
285913,33352,8
285914,37341,8
285917,10490,5
285918,35015,8
285920,8630,8
285922,33433,4
285923,12355,10
285924,35507,8
285925,37517,8
285926,28805,9
285927,30749,4
285928,10793,6
285930,35849,9
285931,820,10
285932,4124,8
285934,47,8
285935,6746,5
285936,6802,9
285940,14345,4
285941,1604,9
285942,37341,8
285943,37517,2
285944,1921,8
285945,35994,6
285946,33051,9
285947,2167,4
285950,37021,10
285951,37396,10
285953,853,5
285954,35997,3
285956,33352,10
285957,35860,4
285958,35076,10
285960,36039,8
285962,34662,4
285964,34281,8
285965,9587,1
285966,27775,9
285967,30,8
285969,37396,6
285970,27989,9
285973,31931,10
285974,21105,5
285975,13125,4
285976,27783,3
285977,8101,5
285979,1535,9
285981,21507,7
285982,34547,9
285985,11111,8
285986,31988,10
285987,31964,9
285989,31964,10
285990,31964,7
285991,37210,10
285992,23279,7
285993,35507,7
285994,1195,5
285995,17513,9
285997,37281,6
285998,33489,9
286005,33089,9
286006,37396,7
286007,34662,9
286008,5114,10
286009,36649,4
286010,4224,10
286012,35994,3
286013,36511,3
286017,32949,9
286018,949,8
286024,33047,3
286025,37651,3
286026,35849,8
286029,10851,6
286030,34541,7
286031,36316,6
286034,2104,8
286035,35709,3
286040,6682,5
286041,2390,10
286042,37578,3
286043,33280,8
286046,37210,3
286047,44,10
286051,442,7
286052,486,10
286053,1565,7
286054,36316,5
286055,11771,5
286056,32281,10
286057,21179,3
286059,32995,5
286061,10851,1
286062,323,3
286063,21995,8
286065,20159,7
286067,11757,6
286068,5630,10
286070,32615,10
286071,34599,9
286073,32827,9
286075,28171,8
286076,37210,9
286077,35849,6
286078,32901,4
286080,37446,4
286081,9253,10
286082,10863,10
286083,35849,7
286086,36649,10
286087,11111,9
286091,34392,8
286093,37341,9
286095,30,10
286097,35983,8
286099,32,10
286101,35849,8
286103,37598,7
286104,24833,9
286106,134,9
286108,35062,10
286111,2167,9
286112,36316,3
286116,34607,6
286117,35073,7
286119,37105,4
286121,34281,4
286122,35968,9
286123,315,3
286124,36525,4
286125,37210,1
286126,35828,7
286128,9253,7
286130,2759,8
286132,17513,2
286135,35983,10
286141,34712,8
286142,121,6
286143,36884,6
286144,17513,1
286145,2251,6
286146,1205,8
286148,36316,2
286149,2251,10
286150,1,7
286151,33255,8
286152,37396,10
286155,5622,2
286156,1117,10
286160,21339,5
286170,37210,6
286171,14813,10
286172,999,7
286176,9314,3
286177,11079,9
286179,37210,10
286180,34279,7
286181,593,10
286182,30296,10
286183,34572,9
286184,36649,10
286185,33489,10
286186,37517,4
286187,10568,8
286188,36649,8
286189,1575,10
286190,33966,6
286192,35849,8
286193,35507,10
286194,19815,7
286195,9587,3
286196,437,9
286197,37341,2
286198,27783,4
286200,31519,5
286201,392,8
286203,33502,8
286204,34497,6
286206,37517,7
286209,5941,10
286211,36649,9
286212,29513,8
286213,24765,10
286216,33047,10
286219,31240,9
286220,3784,8
286221,18245,10
286222,3785,6
286223,37571,3
286224,35834,10
286225,29786,7
286226,37395,8
286227,36654,7
286229,33966,5
286230,34572,7
286231,37458,6
286233,32188,10
286234,34383,1
286236,37210,6
286238,35994,6
286239,37517,6
286240,10721,8
286241,36296,9
286242,9253,10
286243,35905,7
286244,4224,10
286246,36649,9
286247,32108,7
286248,12189,8
286249,34541,6
286250,25537,1
286251,34281,7
286252,33352,5
286253,35589,8
286255,27969,8
286256,37446,1
286258,32,8
286259,5081,8
286260,21877,6
286263,8861,5
286264,527,6
286265,7724,2
286266,32902,9
286268,35466,10
286269,36475,6
286271,22135,7
286272,36563,10
286277,19315,5
286280,1847,9
286284,35994,9
286285,16592,6
286286,15043,5
286289,16011,7
286292,22835,6
286293,36563,7
286295,10808,6
286298,32936,4
286302,34497,3
286303,1251,8
286304,35203,7
286305,10620,6
286306,24625,7
286308,21995,8
286309,9919,8
286311,6351,8
286313,34599,9
286314,9539,9
286316,36884,5
286317,35849,7
286318,20849,6
286319,36516,7
286320,37569,1
286321,24833,8
286322,1840,4
286323,35994,5
286324,35849,7
286326,37735,4
286328,36649,10
286329,37320,5
286330,17265,8
286331,23321,7
286332,37105,7
286334,1535,10
286337,205,6
286338,20,8
286339,34839,7
286341,3167,7
286343,13759,4
286344,889,7
286346,33970,9
286347,34279,7
286348,57,9
286349,35839,10
286350,27787,2
286351,2924,8
286355,37491,10
286357,33012,3
286359,1453,8
286361,36649,10
286364,27957,8
286365,37655,4
286366,37675,8
286368,37924,7
286370,1535,9
286372,11285,3
286374,35849,7
286375,21405,8
286376,31859,8
286377,2596,9
286383,36754,8
286385,37578,9
286386,34964,6
286392,3287,3
286393,36027,5
286394,20583,10
286395,2904,10
286396,849,8
286399,4744,7
286400,8676,8
286402,11235,9
286406,21995,6
286407,877,9
286408,35849,4
286411,34822,10
286412,32995,8
286413,37164,10
286416,37517,10
286417,37446,3
286418,34572,8
286419,11013,5
286420,2154,10
286421,9919,5
286422,35994,7
286423,33352,10
286424,1535,9
286426,19815,3
286429,35220,5
286430,7311,10
286432,32551,8
286433,31240,10
286435,5081,3
286436,514,3
286437,35298,6
286439,34933,5
286441,413,2
286442,36904,9
286443,249,10
286447,37208,10
286448,35851,9
286450,22199,3
286453,13145,7
286455,1471,10
286456,33352,10
286458,28223,9
286459,34279,7
286462,36704,7
286463,36936,9
286464,25013,8
286466,35581,3
286467,19769,3
286468,35062,5
286470,5285,7
286471,22135,9
286473,28891,10
286474,19,8
286475,934,9
286477,35849,10
286478,5341,9
286482,36431,3
286484,37675,4
286485,3457,5
286487,2273,7
286488,24765,10
286489,18897,10
286491,37675,8
286492,36456,9
286494,35931,7
286496,11757,4
286498,4722,9
286499,37089,5
286501,37210,4
286503,12959,8
286504,36726,9
286506,32935,10
286507,34280,6
286508,35120,5
286510,32281,7
286513,37396,8
286515,2034,8
286516,10396,2
286517,37396,7
286518,9308,5
286519,32281,10
286520,36511,4
286521,1690,8
286524,32686,6
286526,35849,9
286527,36023,5
286528,33012,3
286529,30276,9
286530,33206,9
286531,24833,2
286533,20,10
286538,36475,7
286540,17549,9
286542,34566,3
286543,34281,7
286544,1,10
286545,2262,1
286548,9989,8
286551,35503,7
286556,5114,8
286557,24833,8
286561,9253,10
286564,1630,2
286566,2136,6
286567,28223,10
286568,10793,7
286569,1575,10
286572,10110,6
286573,30484,3
286576,11771,10
286582,1735,10
286584,30795,7
286587,34962,6
286588,3667,3
286589,36516,5
286590,35120,9
286594,35849,5
286596,32281,9
286597,35298,7
286598,17247,5
286599,35849,7
286606,36456,9
286607,34443,9
286608,36028,9
286612,488,7
286615,1575,9
286616,37675,3
286617,1769,6
286618,22135,7
286619,37517,4
286626,934,8
286627,30276,9
286628,11111,8
286629,205,8
286630,392,7
286631,34572,8
286633,33012,6
286634,36726,9
286638,2246,10
286639,35849,3
286641,1210,6
286642,9260,8
286644,5682,4
286645,36949,8
286646,36318,4
286648,9253,10
286649,205,9
286650,18153,6
286652,35240,2
286653,9969,10
286654,205,9
286655,9513,7
286656,30484,3
286657,31883,6
286658,1292,8
286659,34497,9
286660,3135,5
286661,777,8
286662,6,8
286663,37517,7
286664,6707,4
286666,37458,7
286667,36027,2
286669,36649,4
286670,37735,7
286677,36754,10
286686,7785,9
286690,10392,7
286691,35376,9
286693,5984,7
286696,488,8
286697,269,7
286698,226,5
286701,4835,8
286702,2167,9
286708,34599,5
286710,35994,9
286712,10087,7
286713,36039,8
286714,4224,9
286715,35849,5
286716,32,10
286717,31,2
286718,339,9
286725,2476,8
286726,4081,8
286730,35484,6
286733,31338,2
286736,35849,9
286737,724,3
286738,8795,7
286739,35849,2
286742,30,3
286744,17549,10
286746,25835,8
286747,20355,10
286748,21877,8
286751,14813,4
286752,34019,8
286753,2460,3
286754,36511,5
286755,35849,7
286756,34623,5
286761,1453,10
286762,33352,7
286763,36316,5
286765,35076,7
286769,1521,7
286770,30702,5
286772,1535,9
286776,6336,9
286777,37021,10
286779,1535,8
286782,37487,4
286784,20057,9
286785,37021,10
286786,35849,7
286787,918,2
286790,25867,8
286792,35507,10
286793,486,9
286795,32281,9
286797,199,10
286798,431,9
286802,35849,8
286803,37396,8
286810,33012,3
286814,1639,10
286817,19,10
286818,323,8
286819,34443,3
286821,8986,8
286823,35834,4
286824,35860,8
286825,34798,7
286826,24415,10
286827,36754,8
286830,35849,8
286832,10779,7
286833,31658,10
286834,34572,8
286836,35558,1
286842,37481,5
286843,31964,8
286845,33,9
286846,36266,9
286847,16353,8
286848,37210,1
286851,195,9
286852,2593,9
286854,37208,9
286856,36896,9
286858,34537,10
286862,37141,9
286863,1299,9
286864,30831,6
286865,601,10
286869,34822,10
286872,33051,8
286876,37446,4
286879,21085,6
286882,29978,10
286884,33218,6
286885,36511,4
286886,33352,9
286887,35849,5
286888,10937,7
286889,2755,6
286890,37141,10
286892,31051,10
286895,18573,10
286904,1281,3
286905,205,10
286906,30727,4
286908,34599,10
286909,29785,8
286910,37970,8
286912,30415,10
286913,2236,7
286916,97,5
286922,37769,6
286924,27787,7
286926,5877,2
286927,37021,10
286929,35964,6
286931,33352,10
286932,1812,2
286933,2891,6
286934,28929,2
286936,1002,9
286937,2167,8
286939,949,10
286940,36027,2
286951,11757,4
286953,34839,6
286954,9756,8
286957,15487,10
286958,22673,10
286959,30311,10
286960,32901,4
286961,35658,10
286973,25013,7
286975,19,10
286980,33433,8
286981,16,6
286983,37259,7
286984,37204,6
286988,4224,3
286989,35994,7
286991,37210,8
286992,21511,5
286995,5114,8
286996,36511,5
286998,36949,7
287000,37396,7
287004,37140,6
287005,37446,1
287007,1829,4
287008,5681,10
287010,34572,9
287012,3588,8
287013,36793,7
287015,34599,10
287016,28625,7
287017,25537,8
287022,36649,10
287027,4760,1
287030,25731,8
287034,746,1
287036,1655,3
287037,25397,7
287038,25013,8
287043,35484,6
287047,10793,5
287048,1210,9
287054,16694,5
287055,2963,9
287056,37675,8
287058,37517,8
287060,30296,5
287062,36296,8
287063,30,4
287064,37259,5
287065,34497,1
287066,35994,4
287070,5114,9
287075,30307,8
287076,32827,8
287078,35994,4
287079,29803,6
287082,22135,10
287083,36027,7
287084,35044,7
287086,290,6
287088,22319,10
287089,33394,1
287091,37210,6
287092,35203,8
287093,13585,7
287095,4720,7
287097,36726,8
287099,21,7
287100,31931,8
287102,35120,8
287104,37651,6
287105,35120,5
287107,30484,5
287113,33245,8
287115,35834,3
287119,36214,6
287124,9253,10
287126,464,9
287128,36873,10
287136,3220,6
287137,18679,7
287139,33352,9
287140,33352,9
287142,32281,8
287143,3342,8
287144,33502,8
287147,34525,4
287152,36456,9
287153,9253,9
287155,34599,10
287156,19703,8
287163,36475,9
287165,34299,7
287166,36266,1
287167,35994,6
287170,35120,1
287176,37171,10
287177,36296,7
287178,4224,10
287182,28251,6
287190,691,8
287191,37210,6
287192,30123,4
287193,32,10
287194,35484,7
287195,9863,10
287197,30484,10
287198,9253,10
287203,14741,7
287204,37446,2
287205,523,9
287206,853,9
287207,31964,10
287209,28623,8
287211,34537,9
287212,36793,7
287217,36873,8
287220,35849,8
287221,22123,8
287223,1726,7
287225,32287,9
287226,269,10
287227,36649,8
287229,16149,7
287230,35849,7
287231,35849,10
287233,31757,9
287234,37210,8
287235,10721,7
287236,14293,3
287237,33352,6
287238,34618,7
287240,36475,7
287242,35968,7
287245,32899,9
287247,868,8
287248,34572,3
287249,15809,10
287250,33531,4
287251,33654,8
287252,35983,8
287253,37864,10
287255,25681,3
287256,36936,8
287258,36652,7
287262,335,8
287265,18767,3
287266,35159,7
287267,33028,2
287268,36475,9
287269,37487,5
287273,2202,8
287274,30,9
287275,34572,5
287280,35849,8
287283,31240,6
287289,32949,1
287290,32901,9
287293,37491,10
287295,36563,8
287296,37675,1
287297,37407,9
287298,3287,10
287300,34382,5
287301,9756,10
287304,14513,9
287306,16251,6
287308,31339,9
287309,33203,5
287310,5835,9
287311,35076,6
287312,5678,8
287313,33487,8
287314,23673,9
287315,33352,8
287316,11757,3
287317,10162,9
287320,35838,9
287322,24415,8
287325,1735,9
287326,1889,9
287328,35834,9
287329,36990,10
287331,20,5
287337,33352,7
287339,322,6
287341,9756,6
287343,13601,7
287345,33926,4
287348,37208,10
287349,31798,6
287351,9253,6
287353,16009,9
287354,32995,9
287355,35860,8
287356,468,3
287360,136,8
287361,19135,4
287364,6045,6
287365,31658,7
287367,1835,4
287368,16157,4
287369,32,9
287370,37517,3
287371,33929,9
287374,35849,9
287376,6045,7
287377,36754,7
287378,4224,9
287380,13759,7
287382,37396,10
287383,19,10
287385,323,6
287386,32949,1
287388,37141,3
287390,36990,10
287391,33836,10
287394,9736,2
287395,34497,5
287396,18153,7
287401,21877,8
287407,36936,8
287409,1224,2
287413,5114,10
287414,24765,6
287416,9253,10
287417,37902,1
287418,13271,8
287423,37281,6
287429,37902,1
287431,1,10
287434,37902,4
287440,35760,10
287442,1516,6
287443,37902,2
287445,35760,9
287446,37281,2
287454,35964,6
287455,1639,10
287461,35760,8
287463,33898,7
287473,4224,9
287474,37281,10
287475,1535,8
287477,34021,8
287479,6201,8
287481,37171,9
287482,15845,9
287488,33733,8
287490,14513,8
287491,974,10
287493,34382,10
287495,21877,10
287497,10408,10
287499,34498,8
287501,35849,9
287503,31763,3
287506,37902,7
287508,339,3
287510,34572,8
287511,34642,7
287512,31964,3
287514,226,4
287515,35851,8
287517,620,8
287518,4039,9
287519,147,8
287525,35760,9
287526,14131,10
287527,22729,3
287530,37292,8
287531,37210,7
287532,37902,6
287533,34825,6
287535,28999,7
287536,36704,9
287540,37458,4
287541,35760,10
287544,36124,6
287547,28171,10
287552,37902,1
287554,30484,1
287556,37997,7
287559,36873,9
287560,32182,9
287561,20159,4
287562,19815,5
287563,37405,8
287564,4181,10
287565,37233,10
287568,9513,10
287569,37127,8
287570,37223,7
287571,31051,10
287572,38035,7
287573,9989,10
287574,28619,4
287575,37396,7
287576,34540,5
287577,15227,8
287578,32281,9
287579,29301,5
287580,25687,8
287581,10408,9
287583,9760,6
287584,8142,7
287586,6951,4
287587,72,9
287588,477,10
287589,18671,8
287590,22117,7
287592,37021,8
287593,122,10
287596,27989,10
287597,22319,4
287598,24833,10
287599,226,10
287602,3166,4
287603,21603,4
287604,21,8
287605,3407,9
287606,34984,9
287610,23623,9
287612,627,9
287613,11111,9
287614,5680,7
287615,36266,9
287616,37564,5
287617,9756,7
287620,1858,3
287621,853,5
287623,21843,9
287624,34572,5
287625,21089,3
287626,10259,10
287628,35248,10
287631,30736,8
287637,30,8
287638,13715,6
287639,71,5
287640,6880,7
287644,37446,1
287645,35608,7
287646,20583,10
287648,7724,5
287649,36144,6
287651,11757,3
287652,37675,10
287653,21,9
287654,35839,9
287655,35857,9
287656,36649,10
287657,269,7
287658,5114,9
287660,32995,7
287663,16592,7
287666,28085,4
287667,32281,10
287673,35120,5
287674,31964,6
287676,10793,7
287681,11757,1
287682,32281,4
287683,10396,5
287685,488,3
287687,32171,9
287693,31964,5
287694,19669,10
287695,10418,7
287696,33012,4
287697,35994,4
287698,9756,9
287699,22125,10
287700,27989,10
287701,5039,2
287702,16916,10
287703,34572,8
287704,37281,6
287705,5681,8
287706,28121,7
287714,34599,5
287722,35849,9
287723,36038,8
287724,35222,9
287725,36466,7
287726,30276,9
287727,27787,7
287728,33502,9
287729,18507,9
287732,205,8
287734,227,8
287736,37675,10
287737,1546,9
287742,37446,3
287744,30694,3
287745,30276,8
287746,32542,2
287749,33524,1
287754,82,9
287755,5114,8
287756,12413,5
287759,29089,7
287769,1,6
287770,33010,4
287771,31240,1
287774,4087,4
287778,20583,10
287779,28891,10
287780,32935,10
287783,37569,6
287784,30,10
287785,9926,7
287786,37769,7
287787,885,10
287788,33573,6
287790,11617,7
287791,34032,10
287792,34009,6
287793,11981,7
287795,6164,10
287796,36316,3
287798,31758,10
287800,23283,3
287801,30385,4
287802,33489,10
287804,270,9
287805,16528,7
287810,10534,10
287813,33489,10
287814,30383,7
287815,32949,2
287816,31964,10
287818,35203,2
287819,33487,8
287821,281,9
287822,1699,3
287827,527,8
287828,552,6
287829,528,9
287830,1117,8
287831,1118,9
287832,1709,5
287833,1119,7
287834,1120,8
287835,34540,7
287836,1121,6
287837,1122,8
287839,33352,10
287840,34618,7
287843,205,10
287844,12531,6
287845,37675,5
287846,30831,3
287847,17513,2
287848,3726,3
287849,18245,9
287851,30736,7
287852,34279,6
287853,32384,7
287854,7058,8
287855,440,7
287858,6164,10
287859,32998,9
287860,36466,6
287862,15451,8
287863,1088,8
287869,158,9
287870,58,7
287871,11887,7
287873,21431,8
287879,34599,10
287880,33352,8
287881,9253,10
287882,34055,1
287883,31240,9
287884,36098,4
287885,35120,6
287888,11597,7
287891,23283,8
287894,12531,7
287895,37517,3
287896,33352,10
287897,35849,5
287898,32979,6
287899,2454,8
287900,22663,5
287902,34382,7
287903,1281,10
287904,13599,8
287905,36106,7
287907,35891,9
287911,34572,10
287914,35994,10
287915,33352,9
287917,27775,7
287918,34279,3
287919,37259,8
287926,1177,8
287928,35849,7
287929,30778,9
287930,37171,8
287932,35849,7
287934,34537,10
287935,34012,1
287936,36817,9
287937,34467,7
287938,33047,7
287939,31931,8
287940,23283,9
287941,30015,10
287942,36990,7
287943,6205,3
287948,18857,3
287949,14353,6
287950,32105,7
287951,669,5
287952,36511,5
287953,37259,3
287955,34944,8
287956,1760,7
287957,36470,8
287958,36456,8
287960,368,6
287962,31404,8
287965,33255,10
287966,12445,7
287968,6127,6
287969,34822,9
287972,420,4
287973,226,4
287974,34572,7
287975,36525,9
287976,32995,9
287977,30831,10
287985,31848,2
287986,19,9
287987,35821,6
287990,2964,3
287995,13601,9
287996,32681,5
287997,32182,9
288002,8425,8
288003,37396,6
288005,37651,8
288006,35849,5
288007,36318,6
288011,34300,10
288013,1535,7
288014,263,9
288015,11757,7
288016,36027,3
288019,2759,9
288020,18679,8
